-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 260
-1 -1 -1 -1 -1 -1 36.53 955
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 757
-1 -1 -1 -1 -1 -1 36.53 33
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 30
-1 -1 -1 -1 -1 -1 36.53 570
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1017
-1 -1 -1 -1 -1 -1 36.53 407
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 272
-1 -1 -1 -1 -1 -1 36.53 962
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 779
-1 -1 -1 -1 -1 -1 36.53 40
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 12
-1 -1 -1 -1 -1 -1 36.53 558
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 493
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 181
-1 -1 -1 -1 -1 -1 36.53 817
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 863
-1 -1 -1 -1 -1 -1 36.53 230
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 431
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 592
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 160
-1 -1 -1 -1 -1 -1 36.53 806
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 892
-1 -1 -1 -1 -1 -1 36.53 196
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 426
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 599
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 106
-1 -1 -1 -1 -1 -1 36.53 741
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 939
-1 -1 -1 -1 -1 -1 36.53 304
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 307
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 692
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 65
-1 -1 -1 -1 -1 -1 36.53 636
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 989
-1 -1 -1 -1 -1 -1 36.53 382
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 247
-1 -1 -1 -1 -1 -1 36.53 981
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 777
-1 -1 -1 -1 -1 -1 36.53 32
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 29
-1 -1 -1 -1 -1 -1 36.53 585
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 995
-1 -1 -1 -1 -1 -1 36.53 393
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 188
-1 -1 -1 -1 -1 -1 36.53 785
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 843
-1 -1 -1 -1 -1 -1 36.53 228
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 24
-1 -1 -1 -1 -1 -1 36.53 481
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1019
-1 -1 -1 -1 -1 -1 36.53 482
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 251
-1 -1 -1 -1 -1 -1 36.53 858
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 749
-1 -1 -1 -1 -1 -1 36.53 110
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 61
-1 -1 -1 -1 -1 -1 36.53 581
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 979
-1 -1 -1 -1 -1 -1 36.53 401
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 315
-1 -1 -1 -1 -1 -1 36.53 928
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 675
-1 -1 -1 -1 -1 -1 36.53 42
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 108
-1 -1 -1 -1 -1 -1 36.53 691
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 899
-1 -1 -1 -1 -1 -1 36.53 291
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 390
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 553
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 180
-1 -1 -1 -1 -1 -1 36.53 778
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 819
-1 -1 -1 -1 -1 -1 36.53 162
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 36
-1 -1 -1 -1 -1 -1 36.53 546
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 984
-1 -1 -1 -1 -1 -1 36.53 419
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 301
-1 -1 -1 -1 -1 -1 36.53 965
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 699
-1 -1 -1 -1 -1 -1 36.53 24
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 122
-1 -1 -1 -1 -1 -1 36.53 683
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 912
-1 -1 -1 -1 -1 -1 36.53 299
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 378
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 548
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 182
-1 -1 -1 -1 -1 -1 36.53 782
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 831
-1 -1 -1 -1 -1 -1 36.53 198
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 19
-1 -1 -1 -1 -1 -1 36.53 513
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1006
-1 -1 -1 -1 -1 -1 36.53 462
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 266
-1 -1 -1 -1 -1 -1 36.53 883
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 749
-1 -1 -1 -1 -1 -1 36.53 84
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 53
-1 -1 -1 -1 -1 -1 36.53 565
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1009
-1 -1 -1 -1 -1 -1 36.53 417
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 257
-1 -1 -1 -1 -1 -1 36.53 890
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 740
-1 -1 -1 -1 -1 -1 36.53 133
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 52
-1 -1 -1 -1 -1 -1 36.53 546
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1009
-1 -1 -1 -1 -1 -1 36.53 454
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 217
-1 -1 -1 -1 -1 -1 36.53 846
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 806
-1 -1 -1 -1 -1 -1 36.53 181
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 13
-1 -1 -1 -1 -1 -1 36.53 477
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 527
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 165
-1 -1 -1 -1 -1 -1 36.53 758
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 893
-1 -1 -1 -1 -1 -1 36.53 277
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 346
-1 -1 -1 -1 -1 -1 36.53 972
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 701
-1 -1 -1 -1 -1 -1 36.53 48
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 62
-1 -1 -1 -1 -1 -1 36.53 564
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1004
-1 -1 -1 -1 -1 -1 36.53 447
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 209
-1 -1 -1 -1 -1 -1 36.53 840
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 861
-1 -1 -1 -1 -1 -1 36.53 232
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 396
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 621
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 95
-1 -1 -1 -1 -1 -1 36.53 634
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 975
-1 -1 -1 -1 -1 -1 36.53 409
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 0
-1 -1 -1 -1 -1 -1 36.53 263
-1 -1 -1 -1 -1 -1 36.53 879
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
-1 -1 -1 -1 -1 -1 36.53 1023
